og	label	allowed_extra
OG6993	Bdors	TRUE
OG6993	Blati	TRUE
OG6994	Bdors	TRUE
OG6994	Blati	TRUE
OG6995	Bdors	TRUE
OG6995	Blati	TRUE
OG6996	Bdors	TRUE
OG6996	Blati	TRUE
OG6997	Bdors	TRUE
OG6997	Blati	TRUE
OG6998	Bdors	TRUE
OG6998	Blati	TRUE
OG6999	Bdors	TRUE
OG6999	Blati	TRUE
OG7	Bdors	TRUE
OG7	Blati	TRUE
OG70	Bdors	TRUE
OG70	Blati	TRUE
OG700	Bdors	TRUE
OG700	Blati	TRUE
OG7000	Bdors	TRUE
OG7000	Blati	TRUE
OG7001	Bdors	TRUE
OG7001	Blati	TRUE
OG7002	Bdors	TRUE
OG7002	Blati	TRUE
OG7003	Bdors	TRUE
OG7003	Blati	TRUE
OG7004	Bdors	TRUE
OG7004	Blati	TRUE
OG7005	Bdors	TRUE
OG7005	Blati	TRUE
OG7006	Bdors	TRUE
OG7006	Blati	TRUE
OG7007	Bdors	TRUE
OG7007	Blati	TRUE
OG7008	Bdors	TRUE
OG7008	Blati	TRUE
OG7009	Bdors	TRUE
OG7009	Blati	TRUE
OG701	Bdors	TRUE
OG701	Blati	TRUE
OG7010	Bdors	TRUE
OG7010	Blati	TRUE
OG7011	Bdors	TRUE
OG7011	Blati	TRUE
OG7012	Bdors	TRUE
OG7012	Blati	TRUE
OG7013	Bdors	TRUE
OG7013	Blati	TRUE
OG7014	Bdors	TRUE
OG7014	Blati	TRUE
OG7015	Bdors	TRUE
OG7015	Blati	TRUE
OG7016	Bdors	TRUE
OG7016	Blati	TRUE
OG7017	Bdors	TRUE
OG7017	Blati	TRUE
OG7018	Bdors	TRUE
OG7018	Blati	TRUE
OG7019	Bdors	TRUE
OG7019	Blati	TRUE
OG702	Bdors	TRUE
OG702	Blati	TRUE
OG7020	Bdors	TRUE
OG7020	Blati	TRUE
OG7021	Bdors	TRUE
OG7021	Blati	TRUE
OG7022	Bdors	TRUE
OG7022	Blati	TRUE
OG7023	Bdors	TRUE
OG7023	Blati	TRUE
OG7024	Bdors	TRUE
OG7024	Blati	TRUE
OG7025	Bdors	TRUE
OG7025	Blati	TRUE
OG7026	Bdors	TRUE
OG7026	Blati	TRUE
OG7027	Bdors	TRUE
OG7027	Blati	TRUE
OG7028	Bdors	TRUE
OG7028	Blati	TRUE
OG7029	Bdors	TRUE
OG7029	Blati	TRUE
OG703	Bdors	TRUE
OG703	Blati	TRUE
OG7030	Bdors	TRUE
OG7030	Blati	TRUE
OG7031	Bdors	TRUE
OG7031	Blati	TRUE
OG7032	Bdors	TRUE
OG7032	Blati	TRUE
OG7033	Bdors	TRUE
OG7033	Blati	TRUE
OG7034	Bdors	TRUE
OG7034	Blati	TRUE
OG7035	Bdors	TRUE
OG7035	Blati	TRUE
OG7036	Bdors	TRUE
OG7036	Blati	TRUE
OG7037	Bdors	TRUE
OG7037	Blati	TRUE
OG7038	Bdors	TRUE
OG7038	Blati	TRUE
OG7039	Bdors	TRUE
OG7039	Blati	TRUE
OG704	Bdors	TRUE
OG704	Blati	TRUE
OG7040	Bdors	TRUE
OG7040	Blati	TRUE
OG7041	Bdors	TRUE
OG7041	Blati	TRUE
OG7042	Bdors	TRUE
OG7042	Blati	TRUE
OG7043	Bdors	TRUE
OG7043	Blati	TRUE
OG7044	Bdors	TRUE
OG7044	Blati	TRUE
OG7045	Bdors	TRUE
OG7045	Blati	TRUE
OG7046	Bdors	TRUE
OG7046	Blati	TRUE
OG7047	Bdors	TRUE
OG7047	Blati	TRUE
OG7048	Bdors	TRUE
OG7048	Blati	TRUE
OG7049	Bdors	TRUE
OG7049	Blati	TRUE
OG705	Bdors	TRUE
OG705	Blati	TRUE
OG7050	Bdors	TRUE
OG7050	Blati	TRUE
OG7051	Bdors	TRUE
OG7051	Blati	TRUE
OG7052	Bdors	TRUE
OG7052	Blati	TRUE
OG7053	Bdors	TRUE
OG7053	Blati	TRUE
OG7054	Bdors	TRUE
OG7054	Blati	TRUE
OG7055	Bdors	TRUE
OG7055	Blati	TRUE
OG7056	Bdors	TRUE
OG7056	Blati	TRUE
OG7057	Bdors	TRUE
OG7057	Blati	TRUE
OG7058	Bdors	TRUE
OG7058	Blati	TRUE
OG7059	Bdors	TRUE
OG7059	Blati	TRUE
OG706	Bdors	TRUE
OG706	Blati	TRUE
OG7060	Bdors	TRUE
OG7060	Blati	TRUE
OG7061	Bdors	TRUE
OG7061	Blati	TRUE
OG7062	Bdors	TRUE
OG7062	Blati	TRUE
OG7063	Bdors	TRUE
OG7063	Blati	TRUE
OG7064	Bdors	TRUE
OG7064	Blati	TRUE
OG7065	Bdors	TRUE
OG7065	Blati	TRUE
OG7066	Bdors	TRUE
OG7066	Blati	TRUE
OG7067	Bdors	TRUE
OG7067	Blati	TRUE
OG7068	Bdors	TRUE
OG7068	Blati	TRUE
OG7069	Bdors	TRUE
OG7069	Blati	TRUE
OG707	Bdors	TRUE
OG707	Blati	TRUE
OG7070	Bdors	TRUE
OG7070	Blati	TRUE
OG7071	Bdors	TRUE
OG7071	Blati	TRUE
OG7072	Bdors	TRUE
OG7072	Blati	TRUE
OG7073	Bdors	TRUE
OG7073	Blati	TRUE
OG7074	Bdors	TRUE
OG7074	Blati	TRUE
OG7075	Bdors	TRUE
OG7075	Blati	TRUE
OG7076	Bdors	TRUE
OG7076	Blati	TRUE
OG7077	Bdors	TRUE
OG7077	Blati	TRUE
OG7078	Bdors	TRUE
OG7078	Blati	TRUE
OG7079	Bdors	TRUE
OG7079	Blati	TRUE
OG708	Bdors	TRUE
OG708	Blati	TRUE
OG7080	Bdors	TRUE
OG7080	Blati	TRUE
OG7081	Bdors	TRUE
OG7081	Blati	TRUE
OG7082	Bdors	TRUE
OG7082	Blati	TRUE
OG7083	Bdors	TRUE
OG7083	Blati	TRUE
OG7084	Bdors	TRUE
OG7084	Blati	TRUE
OG7085	Bdors	TRUE
OG7085	Blati	TRUE
OG7086	Bdors	TRUE
OG7086	Blati	TRUE
OG7087	Bdors	TRUE
OG7087	Blati	TRUE
OG7088	Bdors	TRUE
OG7088	Blati	TRUE
OG7089	Bdors	TRUE
OG7089	Blati	TRUE
OG709	Bdors	TRUE
OG709	Blati	TRUE
OG7090	Bdors	TRUE
OG7090	Blati	TRUE
OG7091	Bdors	TRUE
OG7091	Blati	TRUE
OG7092	Bdors	TRUE
OG7092	Blati	TRUE
OG7093	Bdors	TRUE
OG7093	Blati	TRUE
OG7094	Bdors	TRUE
OG7094	Blati	TRUE
OG7095	Bdors	TRUE
OG7095	Blati	TRUE
OG7096	Bdors	TRUE
OG7096	Blati	TRUE
OG7097	Bdors	TRUE
OG7097	Blati	TRUE
OG7098	Bdors	TRUE
OG7098	Blati	TRUE
OG7099	Bdors	TRUE
OG7099	Blati	TRUE
OG71	Bdors	TRUE
OG71	Blati	TRUE
OG710	Bdors	TRUE
OG710	Blati	TRUE
OG7100	Bdors	TRUE
OG7100	Blati	TRUE
OG7101	Bdors	TRUE
OG7101	Blati	TRUE
OG7102	Bdors	TRUE
OG7102	Blati	TRUE
OG7103	Bdors	TRUE
OG7103	Blati	TRUE
OG7104	Bdors	TRUE
OG7104	Blati	TRUE
OG7105	Bdors	TRUE
OG7105	Blati	TRUE
OG7106	Bdors	TRUE
OG7106	Blati	TRUE
OG7107	Bdors	TRUE
OG7107	Blati	TRUE
OG7108	Bdors	TRUE
OG7108	Blati	TRUE
OG7109	Bdors	TRUE
OG7109	Blati	TRUE
OG711	Bdors	TRUE
OG711	Blati	TRUE
OG7110	Bdors	TRUE
OG7110	Blati	TRUE
OG7111	Bdors	TRUE
OG7111	Blati	TRUE
OG7112	Bdors	TRUE
OG7112	Blati	TRUE
OG7113	Bdors	TRUE
OG7113	Blati	TRUE
OG7114	Bdors	TRUE
OG7114	Blati	TRUE
OG7115	Bdors	TRUE
OG7115	Blati	TRUE
OG7116	Bdors	TRUE
OG7116	Blati	TRUE
OG7117	Bdors	TRUE
OG7117	Blati	TRUE
OG7118	Bdors	TRUE
OG7118	Blati	TRUE
OG7119	Bdors	TRUE
OG7119	Blati	TRUE
OG712	Bdors	TRUE
OG712	Blati	TRUE
OG7120	Bdors	TRUE
OG7120	Blati	TRUE
OG7121	Bdors	TRUE
OG7121	Blati	TRUE
OG7122	Bdors	TRUE
OG7122	Blati	TRUE
OG7123	Bdors	TRUE
OG7123	Blati	TRUE
OG7124	Bdors	TRUE
OG7124	Blati	TRUE
OG7125	Bdors	TRUE
OG7125	Blati	TRUE
OG7126	Bdors	TRUE
OG7126	Blati	TRUE
OG7127	Bdors	TRUE
OG7127	Blati	TRUE
OG7128	Bdors	TRUE
OG7128	Blati	TRUE
OG7129	Bdors	TRUE
OG7129	Blati	TRUE
OG713	Bdors	TRUE
OG713	Blati	TRUE
OG7130	Bdors	TRUE
OG7130	Blati	TRUE
OG7131	Bdors	TRUE
OG7131	Blati	TRUE
OG7132	Bdors	TRUE
OG7132	Blati	TRUE
OG7133	Bdors	TRUE
OG7133	Blati	TRUE
OG7134	Bdors	TRUE
OG7134	Blati	TRUE
OG7135	Bdors	TRUE
OG7135	Blati	TRUE
OG7136	Bdors	TRUE
OG7136	Blati	TRUE
OG7137	Bdors	TRUE
OG7137	Blati	TRUE
OG7138	Bdors	TRUE
OG7138	Blati	TRUE
OG7139	Bdors	TRUE
OG7139	Blati	TRUE
OG714	Bdors	TRUE
OG714	Blati	TRUE
OG7140	Bdors	TRUE
OG7140	Blati	TRUE
OG7141	Bdors	TRUE
OG7141	Blati	TRUE
OG7142	Bdors	TRUE
OG7142	Blati	TRUE
OG7143	Bdors	TRUE
OG7143	Blati	TRUE
OG7144	Bdors	TRUE
OG7144	Blati	TRUE
OG7145	Bdors	TRUE
OG7145	Blati	TRUE
OG7146	Bdors	TRUE
OG7146	Blati	TRUE
OG7147	Bdors	TRUE
OG7147	Blati	TRUE
OG7148	Bdors	TRUE
OG7148	Blati	TRUE
OG7149	Bdors	TRUE
OG7149	Blati	TRUE
OG715	Bdors	TRUE
OG715	Blati	TRUE
OG7150	Bdors	TRUE
OG7150	Blati	TRUE
OG7151	Bdors	TRUE
OG7151	Blati	TRUE
OG7152	Bdors	TRUE
OG7152	Blati	TRUE
OG7153	Bdors	TRUE
OG7153	Blati	TRUE
OG7154	Bdors	TRUE
OG7154	Blati	TRUE
OG7155	Bdors	TRUE
OG7155	Blati	TRUE
OG7156	Bdors	TRUE
OG7156	Blati	TRUE
OG7157	Bdors	TRUE
OG7157	Blati	TRUE
OG7158	Bdors	TRUE
OG7158	Blati	TRUE
OG7159	Bdors	TRUE
OG7159	Blati	TRUE
OG716	Bdors	TRUE
OG716	Blati	TRUE
OG7160	Bdors	TRUE
OG7160	Blati	TRUE
OG7161	Bdors	TRUE
OG7161	Blati	TRUE
OG7162	Bdors	TRUE
OG7162	Blati	TRUE
OG7163	Bdors	TRUE
OG7163	Blati	TRUE
OG7164	Bdors	TRUE
OG7164	Blati	TRUE
OG7165	Bdors	TRUE
OG7165	Blati	TRUE
OG7166	Bdors	TRUE
OG7166	Blati	TRUE
OG7167	Bdors	TRUE
OG7167	Blati	TRUE
OG7168	Bdors	TRUE
OG7168	Blati	TRUE
OG7169	Bdors	TRUE
OG7169	Blati	TRUE
OG717	Bdors	TRUE
OG717	Blati	TRUE
OG7170	Bdors	TRUE
OG7170	Blati	TRUE
OG7171	Bdors	TRUE
OG7171	Blati	TRUE
OG7172	Bdors	TRUE
OG7172	Blati	TRUE
OG7173	Bdors	TRUE
OG7173	Blati	TRUE
OG7174	Bdors	TRUE
OG7174	Blati	TRUE
OG7175	Bdors	TRUE
OG7175	Blati	TRUE
OG7176	Bdors	TRUE
OG7176	Blati	TRUE
OG7177	Bdors	TRUE
OG7177	Blati	TRUE
OG7178	Bdors	TRUE
OG7178	Blati	TRUE
OG7179	Bdors	TRUE
OG7179	Blati	TRUE
OG718	Bdors	TRUE
OG718	Blati	TRUE
OG7180	Bdors	TRUE
OG7180	Blati	TRUE
OG7181	Bdors	TRUE
OG7181	Blati	TRUE
OG7182	Bdors	TRUE
OG7182	Blati	TRUE
OG7183	Bdors	TRUE
OG7183	Blati	TRUE
OG7184	Bdors	TRUE
OG7184	Blati	TRUE
OG7185	Bdors	TRUE
OG7185	Blati	TRUE
OG7186	Bdors	TRUE
OG7186	Blati	TRUE
OG7187	Bdors	TRUE
OG7187	Blati	TRUE
OG7188	Bdors	TRUE
OG7188	Blati	TRUE
OG7189	Bdors	TRUE
OG7189	Blati	TRUE
OG719	Bdors	TRUE
OG719	Blati	TRUE
OG7190	Bdors	TRUE
OG7190	Blati	TRUE
OG7191	Bdors	TRUE
OG7191	Blati	TRUE
OG7192	Bdors	TRUE
OG7192	Blati	TRUE
OG7193	Bdors	TRUE
OG7193	Blati	TRUE
OG7194	Bdors	TRUE
OG7194	Blati	TRUE
OG7195	Bdors	TRUE
OG7195	Blati	TRUE
OG7196	Bdors	TRUE
OG7196	Blati	TRUE
OG7197	Bdors	TRUE
OG7197	Blati	TRUE
OG7198	Bdors	TRUE
OG7198	Blati	TRUE
OG7199	Bdors	TRUE
OG7199	Blati	TRUE
OG72	Bdors	TRUE
OG72	Blati	TRUE
OG720	Bdors	TRUE
OG720	Blati	TRUE
OG7200	Bdors	TRUE
OG7200	Blati	TRUE
OG7201	Bdors	TRUE
OG7201	Blati	TRUE
OG7202	Bdors	TRUE
OG7202	Blati	TRUE
OG7203	Bdors	TRUE
OG7203	Blati	TRUE
OG7204	Bdors	TRUE
OG7204	Blati	TRUE
OG7205	Bdors	TRUE
OG7205	Blati	TRUE
OG7206	Bdors	TRUE
OG7206	Blati	TRUE
OG7207	Bdors	TRUE
OG7207	Blati	TRUE
OG7208	Bdors	TRUE
OG7208	Blati	TRUE
OG7209	Bdors	TRUE
OG7209	Blati	TRUE
OG721	Bdors	TRUE
OG721	Blati	TRUE
OG7210	Bdors	TRUE
OG7210	Blati	TRUE
OG7211	Bdors	TRUE
OG7211	Blati	TRUE
OG7212	Bdors	TRUE
OG7212	Blati	TRUE
OG7213	Bdors	TRUE
OG7213	Blati	TRUE
OG7214	Bdors	TRUE
OG7214	Blati	TRUE
OG7215	Bdors	TRUE
OG7215	Blati	TRUE
OG7216	Bdors	TRUE
OG7216	Blati	TRUE
OG7217	Bdors	TRUE
OG7217	Blati	TRUE
OG7218	Bdors	TRUE
OG7218	Blati	TRUE
OG7219	Bdors	TRUE
OG7219	Blati	TRUE
OG722	Bdors	TRUE
OG722	Blati	TRUE
OG7220	Bdors	TRUE
OG7220	Blati	TRUE
OG7221	Bdors	TRUE
OG7221	Blati	TRUE
OG7222	Bdors	TRUE
OG7222	Blati	TRUE
OG7223	Bdors	TRUE
OG7223	Blati	TRUE
OG7224	Bdors	TRUE
OG7224	Blati	TRUE
OG7225	Bdors	TRUE
OG7225	Blati	TRUE
OG7226	Bdors	TRUE
OG7226	Blati	TRUE
OG7227	Bdors	TRUE
OG7227	Blati	TRUE
OG7228	Bdors	TRUE
OG7228	Blati	TRUE
OG7229	Bdors	TRUE
OG7229	Blati	TRUE
OG723	Bdors	TRUE
OG723	Blati	TRUE
OG7230	Bdors	TRUE
OG7230	Blati	TRUE
OG7231	Bdors	TRUE
OG7231	Blati	TRUE
OG7232	Bdors	TRUE
OG7232	Blati	TRUE
OG7233	Bdors	TRUE
OG7233	Blati	TRUE
OG7234	Bdors	TRUE
OG7234	Blati	TRUE
OG7235	Bdors	TRUE
OG7235	Blati	TRUE
OG7236	Bdors	TRUE
OG7236	Blati	TRUE
OG7237	Bdors	TRUE
OG7237	Blati	TRUE
OG7238	Bdors	TRUE
OG7238	Blati	TRUE
OG7239	Bdors	TRUE
OG7239	Blati	TRUE
OG724	Bdors	TRUE
OG724	Blati	TRUE
OG7240	Bdors	TRUE
OG7240	Blati	TRUE
OG7241	Bdors	TRUE
OG7241	Blati	TRUE
OG7242	Bdors	TRUE
OG7242	Blati	TRUE
OG7243	Bdors	TRUE
OG7243	Blati	TRUE
OG7244	Bdors	TRUE
OG7244	Blati	TRUE
OG7245	Bdors	TRUE
OG7245	Blati	TRUE
OG7246	Bdors	TRUE
OG7246	Blati	TRUE
OG7247	Bdors	TRUE
OG7247	Blati	TRUE
OG7248	Bdors	TRUE
OG7248	Blati	TRUE
OG7249	Bdors	TRUE
OG7249	Blati	TRUE
OG725	Bdors	TRUE
OG725	Blati	TRUE
OG7250	Bdors	TRUE
OG7250	Blati	TRUE
OG7251	Bdors	TRUE
OG7251	Blati	TRUE
OG7252	Bdors	TRUE
OG7252	Blati	TRUE
OG7253	Bdors	TRUE
OG7253	Blati	TRUE
OG7254	Bdors	TRUE
OG7254	Blati	TRUE
OG7255	Bdors	TRUE
OG7255	Blati	TRUE
OG7256	Bdors	TRUE
OG7256	Blati	TRUE
OG7257	Bdors	TRUE
OG7257	Blati	TRUE
OG7258	Bdors	TRUE
OG7258	Blati	TRUE
OG7259	Bdors	TRUE
OG7259	Blati	TRUE
OG726	Bdors	TRUE
OG726	Blati	TRUE
OG7260	Bdors	TRUE
OG7260	Blati	TRUE
OG7261	Bdors	TRUE
OG7261	Blati	TRUE
OG7262	Bdors	TRUE
OG7262	Blati	TRUE
OG7263	Bdors	TRUE
OG7263	Blati	TRUE
OG7264	Bdors	TRUE
OG7264	Blati	TRUE
OG7265	Bdors	TRUE
OG7265	Blati	TRUE
OG7266	Bdors	TRUE
OG7266	Blati	TRUE
OG7267	Bdors	TRUE
OG7267	Blati	TRUE
OG7268	Bdors	TRUE
OG7268	Blati	TRUE
OG7269	Bdors	TRUE
OG7269	Blati	TRUE
OG727	Bdors	TRUE
OG727	Blati	TRUE
OG7270	Bdors	TRUE
OG7270	Blati	TRUE
OG7271	Bdors	TRUE
OG7271	Blati	TRUE
OG7272	Bdors	TRUE
OG7272	Blati	TRUE
OG7273	Bdors	TRUE
OG7273	Blati	TRUE
OG7274	Bdors	TRUE
OG7274	Blati	TRUE
OG7275	Bdors	TRUE
OG7275	Blati	TRUE
OG7276	Bdors	TRUE
OG7276	Blati	TRUE
OG7277	Bdors	TRUE
OG7277	Blati	TRUE
OG7278	Bdors	TRUE
OG7278	Blati	TRUE
OG7279	Bdors	TRUE
OG7279	Blati	TRUE
OG728	Bdors	TRUE
OG728	Blati	TRUE
OG7280	Bdors	TRUE
OG7280	Blati	TRUE
OG7281	Bdors	TRUE
OG7281	Blati	TRUE
OG7282	Bdors	TRUE
OG7282	Blati	TRUE
OG7283	Bdors	TRUE
OG7283	Blati	TRUE
OG7284	Bdors	TRUE
OG7284	Blati	TRUE
OG7285	Bdors	TRUE
OG7285	Blati	TRUE
OG7286	Bdors	TRUE
OG7286	Blati	TRUE
OG7287	Bdors	TRUE
OG7287	Blati	TRUE
OG7288	Bdors	TRUE
OG7288	Blati	TRUE
OG7289	Bdors	TRUE
OG7289	Blati	TRUE
OG729	Bdors	TRUE
OG729	Blati	TRUE
OG7290	Bdors	TRUE
OG7290	Blati	TRUE
OG7291	Bdors	TRUE
OG7291	Blati	TRUE
OG7292	Bdors	TRUE
OG7292	Blati	TRUE
OG7293	Bdors	TRUE
OG7293	Blati	TRUE
OG7294	Bdors	TRUE
OG7294	Blati	TRUE
OG7295	Bdors	TRUE
OG7295	Blati	TRUE
OG7296	Bdors	TRUE
OG7296	Blati	TRUE
OG7297	Bdors	TRUE
OG7297	Blati	TRUE
OG7298	Bdors	TRUE
OG7298	Blati	TRUE
OG7299	Bdors	TRUE
OG7299	Blati	TRUE
OG73	Bdors	TRUE
OG73	Blati	TRUE
OG730	Bdors	TRUE
OG730	Blati	TRUE
OG7300	Bdors	TRUE
OG7300	Blati	TRUE
OG7301	Bdors	TRUE
OG7301	Blati	TRUE
OG7302	Bdors	TRUE
OG7302	Blati	TRUE
OG7303	Bdors	TRUE
OG7303	Blati	TRUE
OG7304	Bdors	TRUE
OG7304	Blati	TRUE
OG7305	Bdors	TRUE
OG7305	Blati	TRUE
OG7306	Bdors	TRUE
OG7306	Blati	TRUE
OG7307	Bdors	TRUE
OG7307	Blati	TRUE
OG7308	Bdors	TRUE
OG7308	Blati	TRUE
OG7309	Bdors	TRUE
OG7309	Blati	TRUE
OG731	Bdors	TRUE
OG731	Blati	TRUE
OG7310	Bdors	TRUE
OG7310	Blati	TRUE
OG7311	Bdors	TRUE
OG7311	Blati	TRUE
OG7312	Bdors	TRUE
OG7312	Blati	TRUE
OG7313	Bdors	TRUE
OG7313	Blati	TRUE
OG7314	Bdors	TRUE
OG7314	Blati	TRUE
OG7315	Bdors	TRUE
OG7315	Blati	TRUE
OG7316	Bdors	TRUE
OG7316	Blati	TRUE
OG7317	Bdors	TRUE
OG7317	Blati	TRUE
OG7318	Bdors	TRUE
OG7318	Blati	TRUE
OG7319	Bdors	TRUE
OG7319	Blati	TRUE
OG732	Bdors	TRUE
OG732	Blati	TRUE
OG7320	Bdors	TRUE
OG7320	Blati	TRUE
OG7321	Bdors	TRUE
OG7321	Blati	TRUE
OG7322	Bdors	TRUE
OG7322	Blati	TRUE
OG7323	Bdors	TRUE
OG7323	Blati	TRUE
OG7324	Bdors	TRUE
OG7324	Blati	TRUE
OG7325	Bdors	TRUE
OG7325	Blati	TRUE
OG7326	Bdors	TRUE
OG7326	Blati	TRUE
OG7327	Bdors	TRUE
OG7327	Blati	TRUE
OG7328	Bdors	TRUE
OG7328	Blati	TRUE
OG7329	Bdors	TRUE
OG7329	Blati	TRUE
OG733	Bdors	TRUE
OG733	Blati	TRUE
OG7330	Bdors	TRUE
OG7330	Blati	TRUE
OG7331	Bdors	TRUE
OG7331	Blati	TRUE
OG7332	Bdors	TRUE
OG7332	Blati	TRUE
OG7333	Bdors	TRUE
OG7333	Blati	TRUE
OG7334	Bdors	TRUE
OG7334	Blati	TRUE
OG7335	Bdors	TRUE
OG7335	Blati	TRUE
OG7336	Bdors	TRUE
OG7336	Blati	TRUE
OG7337	Bdors	TRUE
OG7337	Blati	TRUE
OG7338	Bdors	TRUE
OG7338	Blati	TRUE
OG7339	Bdors	TRUE
OG7339	Blati	TRUE
OG734	Bdors	TRUE
OG734	Blati	TRUE
OG7340	Bdors	TRUE
OG7340	Blati	TRUE
OG7341	Bdors	TRUE
OG7341	Blati	TRUE
OG7342	Bdors	TRUE
OG7342	Blati	TRUE
OG7343	Bdors	TRUE
OG7343	Blati	TRUE
OG7344	Bdors	TRUE
OG7344	Blati	TRUE
OG7345	Bdors	TRUE
OG7345	Blati	TRUE
OG7346	Bdors	TRUE
OG7346	Blati	TRUE
OG7347	Bdors	TRUE
OG7347	Blati	TRUE
OG7348	Bdors	TRUE
OG7348	Blati	TRUE
OG7349	Bdors	TRUE
OG7349	Blati	TRUE
OG735	Bdors	TRUE
OG735	Blati	TRUE
OG7350	Bdors	TRUE
OG7350	Blati	TRUE
OG7351	Bdors	TRUE
OG7351	Blati	TRUE
OG7352	Bdors	TRUE
OG7352	Blati	TRUE
OG7353	Bdors	TRUE
OG7353	Blati	TRUE
OG7354	Bdors	TRUE
OG7354	Blati	TRUE
OG7355	Bdors	TRUE
OG7355	Blati	TRUE
OG7356	Bdors	TRUE
OG7356	Blati	TRUE
OG7357	Bdors	TRUE
OG7357	Blati	TRUE
OG7358	Bdors	TRUE
OG7358	Blati	TRUE
OG7359	Bdors	TRUE
OG7359	Blati	TRUE
OG736	Bdors	TRUE
OG736	Blati	TRUE
OG7360	Bdors	TRUE
OG7360	Blati	TRUE
OG7361	Bdors	TRUE
OG7361	Blati	TRUE
OG7362	Bdors	TRUE
OG7362	Blati	TRUE
OG7363	Bdors	TRUE
OG7363	Blati	TRUE
OG7364	Bdors	TRUE
OG7364	Blati	TRUE
OG7365	Bdors	TRUE
OG7365	Blati	TRUE
OG7366	Bdors	TRUE
OG7366	Blati	TRUE
OG7367	Bdors	TRUE
OG7367	Blati	TRUE
OG7368	Bdors	TRUE
OG7368	Blati	TRUE
OG7369	Bdors	TRUE
OG7369	Blati	TRUE
OG737	Bdors	TRUE
OG737	Blati	TRUE
OG7370	Bdors	TRUE
OG7370	Blati	TRUE
OG7371	Bdors	TRUE
OG7371	Blati	TRUE
OG7372	Bdors	TRUE
OG7372	Blati	TRUE
OG7373	Bdors	TRUE
OG7373	Blati	TRUE
OG7374	Bdors	TRUE
OG7374	Blati	TRUE
OG7375	Bdors	TRUE
OG7375	Blati	TRUE
OG7376	Bdors	TRUE
OG7376	Blati	TRUE
OG7377	Bdors	TRUE
OG7377	Blati	TRUE
OG7378	Bdors	TRUE
OG7378	Blati	TRUE
OG7379	Bdors	TRUE
OG7379	Blati	TRUE
OG738	Bdors	TRUE
OG738	Blati	TRUE
OG7380	Bdors	TRUE
OG7380	Blati	TRUE
OG7381	Bdors	TRUE
OG7381	Blati	TRUE
OG7382	Bdors	TRUE
OG7382	Blati	TRUE
OG7383	Bdors	TRUE
OG7383	Blati	TRUE
OG7384	Bdors	TRUE
OG7384	Blati	TRUE
OG7385	Bdors	TRUE
OG7385	Blati	TRUE
OG7386	Bdors	TRUE
OG7386	Blati	TRUE
OG7387	Bdors	TRUE
OG7387	Blati	TRUE
OG7388	Bdors	TRUE
OG7388	Blati	TRUE
OG7389	Bdors	TRUE
OG7389	Blati	TRUE
OG739	Bdors	TRUE
OG739	Blati	TRUE
OG7390	Bdors	TRUE
OG7390	Blati	TRUE
OG7391	Bdors	TRUE
OG7391	Blati	TRUE
OG7392	Bdors	TRUE
OG7392	Blati	TRUE
OG7393	Bdors	TRUE
OG7393	Blati	TRUE
OG7394	Bdors	TRUE
OG7394	Blati	TRUE
OG7395	Bdors	TRUE
OG7395	Blati	TRUE
OG7396	Bdors	TRUE
OG7396	Blati	TRUE
OG7397	Bdors	TRUE
OG7397	Blati	TRUE
OG7398	Bdors	TRUE
OG7398	Blati	TRUE
OG7399	Bdors	TRUE
OG7399	Blati	TRUE
OG74	Bdors	TRUE
OG74	Blati	TRUE
OG740	Bdors	TRUE
OG740	Blati	TRUE
OG7400	Bdors	TRUE
OG7400	Blati	TRUE
OG7401	Bdors	TRUE
OG7401	Blati	TRUE
OG7402	Bdors	TRUE
OG7402	Blati	TRUE
OG7403	Bdors	TRUE
OG7403	Blati	TRUE
OG7404	Bdors	TRUE
OG7404	Blati	TRUE
OG7405	Bdors	TRUE
OG7405	Blati	TRUE
OG7406	Bdors	TRUE
OG7406	Blati	TRUE
OG7407	Bdors	TRUE
OG7407	Blati	TRUE
OG7408	Bdors	TRUE
OG7408	Blati	TRUE
OG7409	Bdors	TRUE
OG7409	Blati	TRUE
OG741	Bdors	TRUE
OG741	Blati	TRUE
OG7410	Bdors	TRUE
OG7410	Blati	TRUE
OG7411	Bdors	TRUE
OG7411	Blati	TRUE
OG7412	Bdors	TRUE
OG7412	Blati	TRUE
OG7413	Bdors	TRUE
OG7413	Blati	TRUE
OG7414	Bdors	TRUE
OG7414	Blati	TRUE
OG7415	Bdors	TRUE
OG7415	Blati	TRUE
OG7416	Bdors	TRUE
OG7416	Blati	TRUE
OG7417	Bdors	TRUE
OG7417	Blati	TRUE
OG7418	Bdors	TRUE
OG7418	Blati	TRUE
OG7419	Bdors	TRUE
OG7419	Blati	TRUE
OG742	Bdors	TRUE
OG742	Blati	TRUE
OG7420	Bdors	TRUE
OG7420	Blati	TRUE
OG7421	Bdors	TRUE
OG7421	Blati	TRUE
OG7422	Bdors	TRUE
OG7422	Blati	TRUE
OG7423	Bdors	TRUE
OG7423	Blati	TRUE
OG7424	Bdors	TRUE
OG7424	Blati	TRUE
OG7425	Bdors	TRUE
OG7425	Blati	TRUE
OG7426	Bdors	TRUE
OG7426	Blati	TRUE
OG7427	Bdors	TRUE
OG7427	Blati	TRUE
OG7428	Bdors	TRUE
OG7428	Blati	TRUE
OG7429	Bdors	TRUE
